X,av_tt,maxdelay_NBSB,saturation_NBSB,maxdelay_EBWB,saturation_EBWB
0.3875,825.0847457627119,31.9375,3.324936719944774,57.55555555555556,2.8261993474404967
0.4,842.4342105263158,22.75,1.4120449862637363,58.774193548387096,2.9294302277716797
0.3875,814.9090909090909,31.75,3.294796267011889,56.0,2.810993931100137
0.4,857.6388888888889,32.42857142857143,3.351459251101322,58.50819672131148,2.926765200336229
0.4125,852.1904761904761,37.0,3.8094706276524453,56.906976744186046,3.0049239439725626
0.425,893.7593984962406,32.83333333333333,3.288865859870373,60.62068965517241,3.148802880055743
0.4375,857.3076923076923,35.4,3.4731926668972677,59.142857142857146,3.239130434782609
0.45,895.0,20.3,1.2623152709359606,62.16071428571429,3.3926468598127735
0.4375,855.1,25.375,2.2330350859555645,59.975,3.2496873697373907
0.425,918.5384615384615,23.5,1.8121917102260179,64.26315789473685,3.1872988300209477
0.4125,897.7551020408164,33.0,3.369646882043576,63.349999999999994,3.0722419548642756
0.425,946.796875,29.25,2.8333776949693905,66.24561403508771,3.206471676652462
0.4125,899.0,31.81818181818182,3.2185360094451005,62.92682926829268,3.0682435491172475
0.425,938.6153846153846,28.714285714285715,2.7555130919795485,65.78947368421053,3.2021625708884693
0.4125,853.8888888888889,28.0,2.643152302243211,61.92682926829268,3.058577722165276
0.4,908.1428571428571,26.454545454545457,2.3220038659793816,64.71186440677965,2.983216834730225
0.3875,881.7821782178218,33.285714285714285,3.531661850808127,62.625,2.870510540767694
0.4,936.0,30.08333333333333,2.996072108725761,66.74137931034483,2.9994066455696204
0.3875,926.0416666666666,41.33333333333333,4.485121345372763,64.7560975609756,2.887066829499008
0.4,961.6793893129772,28.875,2.790432224025974,67.62711864406779,3.0061677631578947
0.3875,903.0,28.63636363636364,2.736583915564145,64.17073170731707,2.8826287222589215
0.375,936.6906474820144,27.428571428571427,2.4374999999999996,65.81967213114754,2.802440846824408
0.3625,890.0,31.1,3.2293892969248823,61.81818181818181,2.6885049867697943
0.375,894.931506849315,27.9,2.5483870967741935,60.95384615384616,2.7675113579000503
0.3625,829.0598290598291,31.0,3.2087376778796366,56.73913043478261,2.6503997136379907
0.375,850.7051282051282,27.545454545454543,2.4653465346534653,58.109375,2.744382898628664
0.3625,824.2622950819672,34.85,3.9182704200267153,55.71111111111111,2.641841597851276
0.375,853.0263157894736,32.66666666666667,3.4897959183673484,57.532258064516135,2.739411269974769
0.3875,833.8461538461538,39.82352941176471,4.335610216462726,54.97727272727273,2.800528028575664
0.4,861.4583333333334,35.0,3.6863839285714284,57.31666666666666,2.9145236624018613
0.4125,831.7241379310345,36.53846153846153,3.7636363636363637,56.0,2.9942039060984285
0.425,863.9716312056737,26.30769230769231,2.3665998907302868,60.12068965517241,3.1431544548669295
0.4125,838.5087719298245,28.11764705882353,2.6632144956602923,59.16279069767442,3.0301612400386073
0.4,900.2877697841726,29.07692307692308,2.8259858630952386,63.08474576271186,2.96948465206878
0.3875,872.5925925925926,33.6875,3.590068323233181,60.6046511627907,2.8537394722012412
0.4,907.6978417266187,30.272727272727273,3.0268158783783785,62.0327868852459,2.960223143498943
0.4125,846.637168141593,34.09090909090909,3.4998347107438024,58.0,3.0173974805263732
0.425,892.8467153284671,34.75,3.4939384132832143,60.69491525423729,3.149633462471804
0.4375,838.3636363636364,38.54545454545455,3.7293511744320367,57.71428571428571,3.2202970297029703
0.45,885.6934306569343,27.166666666666668,2.523006134969325,62.64285714285714,3.3987367716765453
0.4375,866.8518518518518,33.875,3.3318774004066576,61.75,3.2712550607287447
0.45,926.7164179104477,34.357142857142854,3.3030145530145534,66.4,3.443163148461615
0.4375,914.3137254901961,38.83333333333333,3.7507226066392216,64.14634146341464,3.2984790874524714
0.45,970.4065040650406,33.0,3.1818181818181817,67.82142857142857,3.458687477967961
0.4375,907.979797979798,32.57142857142857,3.2005907626208376,64.04878048780488,3.2974105102817974
0.425,947.8030303030303,32.714285714285715,3.2753358214593313,66.86206896551724,3.2122018345940604
0.4375,869.5535714285714,29.866666666666667,2.891627186588922,63.57142857142857,3.292134831460674
0.425,920.1459854014598,27.0,2.48558246828143,66.24561403508771,3.206471676652462
0.4125,880.5504587155963,34.15384615384615,3.5070918025463476,62.23809523809524,3.061619659160221
0.425,920.5072463768116,28.200000000000003,2.6779798277258346,65.62068965517241,3.200552902739382
0.4125,887.5,40.91666666666667,4.156805978690815,62.09302325581396,3.0602056958001236
0.425,927.3880597014926,40.5,3.992695117262591,64.5084745762712,3.1897352404471304
0.4375,875.5238095238095,46.15384615384615,4.204591836734693,60.47619047619048,3.2559055118110236
0.45,921.6030534351145,42.0,3.8392857142857144,64.08771929824562,3.4164379780685183
0.4625,885.3398058252427,41.08333333333333,3.669251181997193,61.390243902439025,3.505012856867514
0.475,946.3414634146342,31.0,2.8911625413278528,67.28301886792454,3.718280357572081
0.4625,869.8130841121496,32.4375,3.070212846810253,64.43589743589743,3.546405634992254
0.45,950.8461538461538,30.0,2.875,70.0925925925926,3.4821855519285565
0.4375,898.0701754385965,36.83333333333333,3.5953458306399484,67.4390243902439,3.332730560578662
0.45,960.8759124087592,38.61538461538461,3.6279880478087643,70.39285714285714,3.48517868598815
0.4625,918.1,45.08333333333333,3.868657586996998,66.0,3.5661782781847684
0.475,982.2689075630252,28.0,2.5999208547685,71.03846153846153,3.76446084660177
